item,related,confidence,lift
"['other vegetables', 'root vegetables']",['onions'],0.120171674,3.875043974
"['other vegetables', 'root vegetables']",['curd'],0.115879828,2.174958228
"['other vegetables', 'root vegetables']","['pip fruit', 'whole milk']",0.115879828,3.85026389
"['other vegetables', 'root vegetables']","['whipped/sour cream', 'whole milk']",0.10944206,3.395465807
"['other vegetables', 'sausage']",['whole milk'],0.377358491,1.476848689
"['other vegetables', 'sausage']",['rolls/buns'],0.328301887,1.784880628
"['other vegetables', 'sausage']",['yogurt'],0.301886792,2.164035425
"['other vegetables', 'sausage']",['soda'],0.267924528,1.536465152
"['other vegetables', 'sausage']",['root vegetables'],0.252830189,2.319575472
"['other vegetables', 'sausage']",['tropical fruit'],0.222641509,2.121782214
"['other vegetables', 'sausage']",['shopping bags'],0.2,2.029927761
"['other vegetables', 'sausage']",['bottled water'],0.188679245,1.707139262
"['other vegetables', 'shopping bags']",['whole milk'],0.328947368,1.287384548
"['other vegetables', 'shopping bags']",['root vegetables'],0.285087719,2.615520261
"['other vegetables', 'shopping bags']",['sausage'],0.23245614,2.47424907
"['other vegetables', 'shopping bags']",['soda'],0.23245614,1.333064805
"['other vegetables', 'shopping bags']",['yogurt'],0.23245614,1.666331006
"['other vegetables', 'shopping bags']",['rolls/buns'],0.228070175,1.239950346
"['other vegetables', 'soda']",['whole milk'],0.425465839,1.665123964
"['other vegetables', 'soda']",['rolls/buns'],0.301242236,1.63776528
"['other vegetables', 'soda']",['yogurt'],0.254658385,1.825484852
"['other vegetables', 'soda']",['root vegetables'],0.251552795,2.3078561
"['other vegetables', 'soda']",['sausage'],0.220496894,2.346955581
"['other vegetables', 'soda']",['tropical fruit'],0.220496894,2.10134395
"['other vegetables', 'soda']",['bottled water'],0.173913043,1.573537059
"['other vegetables', 'soda']",['pastry'],0.167701863,1.884968944
"['other vegetables', 'soda']",['shopping bags'],0.164596273,1.670592722
"['other vegetables', 'soda']",['domestic eggs'],0.155279503,2.447394091
"['other vegetables', 'sugar']",['whole milk'],0.58490566,2.289115467
"['other vegetables', 'tropical fruit', 'whole milk']",['yogurt'],0.446428571,3.200163994
"['other vegetables', 'tropical fruit', 'whole milk']",['root vegetables'],0.410714286,3.768073694
"['other vegetables', 'tropical fruit', 'yogurt']",['whole milk'],0.619834711,2.425815511
"['other vegetables', 'tropical fruit']",['whole milk'],0.47592068,1.862586505
"['other vegetables', 'tropical fruit']",['root vegetables'],0.342776204,3.144779819
"['other vegetables', 'tropical fruit']",['yogurt'],0.342776204,2.457145748
"['other vegetables', 'tropical fruit']",['pip fruit'],0.263456091,3.482648725
"['other vegetables', 'tropical fruit']",['citrus fruit'],0.252124646,3.046248025
"['other vegetables', 'tropical fruit']",['rolls/buns'],0.218130312,1.185910235
"['other vegetables', 'tropical fruit']",['whipped/sour cream'],0.218130312,3.042995198
"['other vegetables', 'tropical fruit']","['whole milk', 'yogurt']",0.212464589,3.792357958
"['other vegetables', 'tropical fruit']",['soda'],0.201133144,1.153437012
"['other vegetables', 'tropical fruit']","['root vegetables', 'whole milk']",0.195467422,3.996719535
"['other vegetables', 'tropical fruit']",['fruit/vegetable juice'],0.184135977,2.547084862
"['other vegetables', 'tropical fruit']",['bottled water'],0.172804533,1.563507431
"['other vegetables', 'tropical fruit']",['sausage'],0.16713881,1.779015366
"['other vegetables', 'tropical fruit']",['butter'],0.152974504,2.760558256
"['other vegetables', 'tropical fruit']",['curd'],0.147308782,2.764850896
"['other vegetables', 'tropical fruit']",['pastry'],0.141643059,1.592067989
"['other vegetables', 'whipped/sour cream', 'whole milk']",['yogurt'],0.381944444,2.737918084
"['other vegetables', 'whipped/sour cream', 'whole milk']",['root vegetables'],0.354166667,3.249280939
"['other vegetables', 'whipped/sour cream', 'yogurt']",['whole milk'],0.55,2.152506964
"['other vegetables', 'whipped/sour cream']",['whole milk'],0.507042254,1.984385421
"['other vegetables', 'whipped/sour cream']",['yogurt'],0.352112676,2.524073009
"['other vegetables', 'whipped/sour cream']",['root vegetables'],0.295774648,2.713566849
"['other vegetables', 'whipped/sour cream']",['tropical fruit'],0.271126761,2.583848537
"['other vegetables', 'whipped/sour cream']",['rolls/buns'],0.232394366,1.263459697
"['other vegetables', 'whipped/sour cream']",['butter'],0.200704225,3.621882672
"['other vegetables', 'whipped/sour cream']",['citrus fruit'],0.197183099,2.382427242
"['other vegetables', 'whipped/sour cream']",['pip fruit'],0.193661972,2.560034265
"['other vegetables', 'whipped/sour cream']","['whole milk', 'yogurt']",0.193661972,3.456743181
"['other vegetables', 'whipped/sour cream']","['root vegetables', 'whole milk']",0.179577465,3.671817809
"['other vegetables', 'whipped/sour cream']",['domestic eggs'],0.176056338,2.774862315
"['other vegetables', 'white bread']",['whole milk'],0.42962963,1.681419581
"['other vegetables', 'whole milk', 'yogurt']",['root vegetables'],0.351598174,3.225716452
"['other vegetables', 'whole milk', 'yogurt']",['tropical fruit'],0.342465753,3.263711904
"['other vegetables', 'whole milk', 'yogurt']",['rolls/buns'],0.269406393,1.46468318
"['other vegetables', 'whole milk', 'yogurt']",['whipped/sour cream'],0.251141553,3.503513715
"['other vegetables', 'whole milk', 'yogurt']",['fruit/vegetable juice'],0.228310502,3.158134726
"['other vegetables', 'whole milk', 'yogurt']",['pip fruit'],0.228310502,3.018056169
"['other vegetables', 'whole milk']",['root vegetables'],0.309782609,2.842082049
"['other vegetables', 'whole milk']",['yogurt'],0.297554348,2.132978871
"['other vegetables', 'whole milk']",['rolls/buns'],0.239130435,1.300081717
"['other vegetables', 'whole milk']",['tropical fruit'],0.22826087,2.175334934
"['other vegetables', 'whole milk']",['whipped/sour cream'],0.195652174,2.729417206
"['other vegetables', 'whole milk']",['soda'],0.186141304,1.067463398
"['other vegetables', 'whole milk']",['pip fruit'],0.180706522,2.388775056
"['other vegetables', 'whole milk']",['citrus fruit'],0.173913043,2.101271232
"['other vegetables', 'whole milk']",['domestic eggs'],0.164402174,2.591178494
"['other vegetables', 'whole milk']",['butter'],0.153532609,2.770629737
"['other vegetables', 'whole milk']",['bottled water'],0.144021739,1.303085377
"['other vegetables', 'whole milk']",['pastry'],0.141304348,1.58826087
"['other vegetables', 'whole milk']",['fruit/vegetable juice'],0.139945652,1.93581644
"['other vegetables', 'whole milk']",['pork'],0.135869565,2.356749866
"['other vegetables', 'whole milk']",['sausage'],0.135869565,1.446187418
"['other vegetables', 'whole milk']",['curd'],0.131793478,2.47364286
"['other vegetables', 'whole milk']",['frozen vegetables'],0.129076087,2.683854789
"['other vegetables', 'whole milk']",['brown bread'],0.125,1.926920063
"['other vegetables', 'whole milk']",['beef'],0.123641304,2.356612845
"['other vegetables', 'whole milk']",['margarine'],0.123641304,2.111132341
"['other vegetables', 'whole milk']",['chicken'],0.112771739,2.628222878
"['other vegetables', 'whole milk']",['newspapers'],0.111413043,1.395856411
"['other vegetables', 'whole milk']","['root vegetables', 'yogurt']",0.104619565,4.050918992
"['other vegetables', 'whole milk']",['bottled beer'],0.101902174,1.26541399
"['other vegetables', 'whole milk']",['frankfurter'],0.101902174,1.727944621
"['other vegetables', 'whole milk']",['shopping bags'],0.101902174,1.034270258
"['other vegetables', 'whole milk']","['tropical fruit', 'yogurt']",0.101902174,3.479888474
"['other vegetables', 'whole milk']","['root vegetables', 'tropical fruit']",0.09375,4.454257246
"['other vegetables', 'whole milk']",['napkins'],0.091032609,1.738457683
"['other vegetables', 'whole milk']",['cream cheese'],0.089673913,2.26139214
"['other vegetables', 'whole milk']",['onions'],0.088315217,2.847803813
"['other vegetables', 'whole milk']",['coffee'],0.085597826,1.474351348
"['other vegetables', 'whole milk']",['hamburger meat'],0.08423913,2.533614214
"['other vegetables', 'whole milk']",['sugar'],0.08423913,2.487963507
"['other vegetables', 'whole milk']","['rolls/buns', 'root vegetables']",0.082880435,3.410581908
"['other vegetables', 'whole milk']","['rolls/buns', 'yogurt']",0.080163043,2.33255483
"['other vegetables', 'whole milk']",['white bread'],0.078804348,1.872079133
"['other vegetables', 'whole milk']","['citrus fruit', 'root vegetables']",0.077445652,4.377459708
"['other vegetables', 'whole milk']",['long life bakery product'],0.076086957,2.033465265
"['other vegetables', 'whole milk']","['whipped/sour cream', 'yogurt']",0.074728261,3.602708067
"['other vegetables', 'whole milk']",['chocolate'],0.073369565,1.478667365
"['other vegetables', 'whole milk']","['pip fruit', 'root vegetables']",0.073369565,4.716272379
"['other vegetables', 'whole milk']",['hygiene articles'],0.069293478,2.103399255
"['other vegetables', 'whole milk']","['root vegetables', 'whipped/sour cream']",0.069293478,4.056555707
"['other vegetables', 'whole milk']",['oil'],0.067934783,2.420791982
"['other vegetables', 'whole milk']","['fruit/vegetable juice', 'yogurt']",0.067934783,3.631187973
"['other vegetables', 'whole milk']","['pip fruit', 'yogurt']",0.067934783,3.774794277
"['other vegetables', 'yogurt']",['whole milk'],0.512880562,2.007234512
"['other vegetables', 'yogurt']",['root vegetables'],0.297423888,2.7286977
"['other vegetables', 'yogurt']",['tropical fruit'],0.283372365,2.700549625
"['other vegetables', 'yogurt']",['rolls/buns'],0.264637002,1.43875341
"['other vegetables', 'yogurt']",['whipped/sour cream'],0.234192037,3.26706197
"['other vegetables', 'yogurt']",['soda'],0.192037471,1.101276108
"['other vegetables', 'yogurt']",['fruit/vegetable juice'],0.18969555,2.623988379
"['other vegetables', 'yogurt']",['bottled water'],0.18735363,1.695145309
"['other vegetables', 'yogurt']",['pip fruit'],0.18735363,2.476643751
"['other vegetables', 'yogurt']",['sausage'],0.18735363,1.994180683
"['other vegetables', 'yogurt']","['root vegetables', 'whole milk']",0.180327869,3.68716131
"['other vegetables', 'yogurt']",['citrus fruit'],0.175644028,2.122185524
"['other vegetables', 'yogurt']","['tropical fruit', 'whole milk']",0.175644028,4.152545712
"['other vegetables', 'yogurt']",['pastry'],0.152224824,1.711007026
"['other vegetables', 'yogurt']",['butter'],0.147540984,2.66250564
"['other vegetables', 'yogurt']",['curd'],0.140515222,2.63734201
"['other vegetables', 'yogurt']","['rolls/buns', 'whole milk']",0.138173302,2.439738647
"['other vegetables', 'yogurt']",['domestic eggs'],0.133489461,2.103956494
"['other vegetables', 'yogurt']",['margarine'],0.131147541,2.239298725
"['other vegetables', 'yogurt']",['newspapers'],0.128805621,1.613762138
"['other vegetables', 'yogurt']","['whipped/sour cream', 'whole milk']",0.128805621,3.996224854
"['other vegetables', 'yogurt']",['shopping bags'],0.12412178,1.259791233
"['other vegetables', 'yogurt']",['cream cheese'],0.121779859,3.071038251
"['other vegetables', 'yogurt']",['frozen vegetables'],0.121779859,2.532145704
"['other vegetables', 'yogurt']",['beef'],0.119437939,2.276496378
"['other vegetables', 'yogurt']",['brown bread'],0.119437939,1.841178889
"['other vegetables', 'yogurt']","['fruit/vegetable juice', 'whole milk']",0.117096019,4.395570016
"['other vegetables', 'yogurt']","['pip fruit', 'whole milk']",0.117096019,3.89067346
['other vegetables'],['whole milk'],0.386757751,1.513634095
['other vegetables'],['root vegetables'],0.244876511,2.246604929
['other vegetables'],['yogurt'],0.224382554,1.608456572
['other vegetables'],['rolls/buns'],0.220178665,1.19704653
['other vegetables'],['tropical fruit'],0.185496584,1.767789639
['other vegetables'],['soda'],0.169206516,0.970347572
['other vegetables'],['citrus fruit'],0.149238045,1.803140263
['other vegetables'],['whipped/sour cream'],0.149238045,2.081923652
['other vegetables'],['sausage'],0.13925381,1.482209112
['other vegetables'],['pip fruit'],0.135049921,1.785236525
['other vegetables'],['bottled water'],0.128218602,1.160101152
['other vegetables'],['shopping bags'],0.119810825,1.216036599
['other vegetables'],"['root vegetables', 'whole milk']",0.119810825,2.449770195
['other vegetables'],['pastry'],0.116657909,1.311234892
['other vegetables'],['domestic eggs'],0.11508145,1.813823821
['other vegetables'],"['whole milk', 'yogurt']",0.11508145,2.054130788
['other vegetables'],['pork'],0.111928534,1.941476421
['other vegetables'],['fruit/vegetable juice'],0.108775617,1.50465288
['other vegetables'],['butter'],0.103520757,1.868122279
['other vegetables'],['beef'],0.101944298,1.943066232
['other vegetables'],['margarine'],0.101944298,1.740663499
['other vegetables'],['newspapers'],0.099842354,1.250891151
['other vegetables'],['brown bread'],0.096689438,1.490502539
['other vegetables'],['chicken'],0.092485549,2.155439279
['other vegetables'],"['rolls/buns', 'whole milk']",0.092485549,1.633025809
['other vegetables'],['frozen vegetables'],0.091960063,1.912108288
['other vegetables'],['curd'],0.088807147,1.666828792
['other vegetables'],"['tropical fruit', 'whole milk']",0.088281661,2.087139739
['other vegetables'],['frankfurter'],0.085128744,1.443519307
['other vegetables'],['bottled beer'],0.083552286,1.037546378
['other vegetables'],"['whipped/sour cream', 'whole milk']",0.075669995,2.34767949
['other vegetables'],['napkins'],0.074619023,1.425005995
['other vegetables'],['onions'],0.07356805,2.372268119
['other vegetables'],"['soda', 'whole milk']",0.071991592,1.797049009
['other vegetables'],['hamburger meat'],0.071466106,2.149446954
['other vegetables'],['cream cheese'],0.07094062,1.788976919
['other vegetables'],['white bread'],0.07094062,1.685268112
['other vegetables'],"['pip fruit', 'whole milk']",0.069889648,2.322177998
['other vegetables'],['coffee'],0.069364162,1.194739986
['other vegetables'],"['citrus fruit', 'whole milk']",0.067262218,2.205079699
['other vegetables'],"['root vegetables', 'yogurt']",0.066736731,2.584077772
['other vegetables'],['chocolate'],0.065685759,1.323810334
['other vegetables'],"['domestic eggs', 'whole milk']",0.063583815,2.119819732
['other vegetables'],"['root vegetables', 'tropical fruit']",0.063583815,3.020999134
['other vegetables'],"['tropical fruit', 'yogurt']",0.063583815,2.171343128
['other vegetables'],"['rolls/buns', 'root vegetables']",0.063058329,2.594889813
['other vegetables'],['dessert'],0.059905413,1.614163649
['other vegetables'],"['butter', 'whole milk']",0.059379926,2.154987367
['other vegetables'],"['rolls/buns', 'yogurt']",0.059379926,1.727815315
['other vegetables'],['salty snack'],0.055701524,1.472646472
['other vegetables'],['sugar'],0.055701524,1.645118582
['other vegetables'],"['bottled water', 'whole milk']",0.055701524,1.620782508
['other vegetables'],['long life bakery product'],0.055176038,1.474609598
['other vegetables'],"['pastry', 'whole milk']",0.054650552,1.64369473
['other vegetables'],"['fruit/vegetable juice', 'whole milk']",0.054125066,2.031755805
['other vegetables'],['butter milk'],0.05359958,1.916915874
['other vegetables'],"['citrus fruit', 'root vegetables']",0.05359958,3.029608422
['other vegetables'],['berries'],0.053074094,1.596280459
['other vegetables'],"['pork', 'whole milk']",0.052548607,2.370713552
['other vegetables'],"['sausage', 'whole milk']",0.052548607,1.757876035
['other vegetables'],"['whipped/sour cream', 'yogurt']",0.052548607,2.53340958
['other vegetables'],['waffles'],0.052023121,1.353564547
['other vegetables'],['meat'],0.051497635,1.994012769
['other vegetables'],['oil'],0.051497635,1.835069722
['other vegetables'],"['curd', 'whole milk']",0.050972149,1.950626801
['other vegetables'],"['rolls/buns', 'soda']",0.050972149,1.329737633
['other vegetables'],"['frozen vegetables', 'whole milk']",0.049921177,2.44266058
['other vegetables'],['hygiene articles'],0.049395691,1.499403152
