,Member_number,Date,itemDescription,InvoiceNum
9298,1961,16/01/2014,tropical fruit,3589
9299,1961,16/01/2014,yogurt,3589
9300,1961,21/06/2015,other vegetables,3590
9301,1961,21/06/2015,dish cleaner,3590
9302,1962,5/4/2015,other vegetables,3591
9303,1962,5/4/2015,sausage,3591
9304,1962,5/4/2015,tropical fruit,3591
9305,1962,5/4/2015,frozen meals,3591
9306,1962,5/4/2015,hygiene articles,3591
9307,1962,5/4/2015,rolls/buns,3591
9308,1962,8/6/2015,tropical fruit,3592
9309,1962,8/6/2015,citrus fruit,3592
9310,1962,14/06/2014,pork,3593
9311,1962,14/06/2014,soda,3593
9312,1963,30/12/2015,yogurt,3594
9313,1963,30/12/2015,citrus fruit,3594
9314,1964,1/12/2014,soda,3595
9315,1964,1/12/2014,brown bread,3595
9316,1964,18/03/2014,pip fruit,3596
9317,1964,18/03/2014,hygiene articles,3596
9318,1964,18/03/2014,domestic eggs,3596
9319,1964,18/03/2014,hard cheese,3596
9320,1964,23/03/2014,tropical fruit,3597
9321,1964,23/03/2014,other vegetables,3597
9322,1964,30/08/2014,shopping bags,3598
9323,1964,30/08/2014,pickled vegetables,3598
9324,1965,2/1/2014,chewing gum,3599
9325,1965,2/1/2014,yogurt,3599
9326,1965,4/8/2015,hamburger meat,3600
9327,1965,4/8/2015,other vegetables,3600
9328,1966,10/10/2014,whole milk,3601
9329,1966,10/10/2014,bottled water,3601
9330,1966,14/02/2014,vinegar,3602
9331,1966,14/02/2014,grapes,3602
9332,1966,14/02/2014,frozen vegetables,3602
9333,1966,15/02/2014,other vegetables,3603
9334,1966,15/02/2014,meat spreads,3603
9335,1966,15/02/2014,specialty cheese,3603
9336,1966,18/08/2014,canned beer,3604
9337,1966,18/08/2014,yogurt,3604
9338,1966,20/09/2014,cream cheese ,3605
9339,1966,20/09/2014,white bread,3605
9340,1966,23/09/2014,rolls/buns,3606
9341,1966,23/09/2014,hard cheese,3606
9342,1966,23/10/2014,other vegetables,3607
9343,1966,23/10/2014,white bread,3607
9344,1967,3/11/2014,fruit/vegetable juice,3608
9345,1967,3/11/2014,dental care,3608
9346,1967,7/10/2014,other vegetables,3609
9347,1967,7/10/2014,soda,3609
9348,1967,3/9/2015,frankfurter,3610
9349,1967,3/9/2015,onions,3610
9350,1967,20/01/2015,other vegetables,3611
9351,1967,20/01/2015,whole milk,3611
9352,1967,20/01/2015,brown bread,3611
9353,1967,20/01/2015,hard cheese,3611
9354,1967,20/01/2015,waffles,3611
9355,1967,23/06/2015,whole milk,3612
9356,1967,23/06/2015,seasonal products,3612
9357,1967,27/10/2015,sausage,3613
9358,1967,27/10/2015,grapes,3613
9359,1968,3/10/2015,pastry,3614
9360,1968,3/10/2015,whole milk,3614
9361,1968,3/10/2015,citrus fruit,3614
9362,1968,3/10/2015,newspapers,3614
9363,1968,10/1/2015,zwieback,3615
9364,1968,10/1/2015,tropical fruit,3615
9365,1968,16/02/2015,whole milk,3616
9366,1968,16/02/2015,frozen meals,3616
9367,1968,21/08/2015,hard cheese,3617
9368,1968,21/08/2015,margarine,3617
9369,1968,21/08/2015,rolls/buns,3617
9370,1969,5/1/2014,other vegetables,3618
9371,1969,5/1/2014,jam,3618
9372,1969,5/1/2014,cat food,3618
9373,1969,5/1/2014,fruit/vegetable juice,3618
9374,1969,10/2/2014,pork,3619
9375,1969,10/2/2014,rolls/buns,3619
9376,1969,11/2/2015,citrus fruit,3620
9377,1969,11/2/2015,other vegetables,3620
9378,1969,11/2/2015,frozen vegetables,3620
9379,1969,11/2/2015,waffles,3620
9380,1969,23/07/2015,sausage,3621
9381,1969,23/07/2015,citrus fruit,3621
9382,1969,28/08/2014,other vegetables,3622
9383,1969,28/08/2014,bottled beer,3622
9384,1970,5/6/2014,brown bread,3623
9385,1970,5/6/2014,whole milk,3623
9386,1970,5/6/2014,white bread,3623
9387,1970,11/6/2014,ham,3624
9388,1970,11/6/2014,pastry,3624
9389,1970,22/02/2014,soda,3625
9390,1970,22/02/2014,curd,3625
9391,1970,29/01/2014,citrus fruit,3626
9392,1970,29/01/2014,whipped/sour cream,3626
9393,1971,16/08/2015,sausage,3627
9394,1971,16/08/2015,fruit/vegetable juice,3627
9395,1971,18/09/2015,sausage,3628
9396,1971,18/09/2015,curd,3628
9397,1971,18/09/2015,bottled water,3628
9398,1971,18/09/2015,frozen meals,3628
9399,1971,28/05/2014,white wine,3629
9400,1971,28/05/2014,dessert,3629
9401,1972,2/5/2014,bottled beer,3630
9402,1972,2/5/2014,whipped/sour cream,3630
9403,1972,2/6/2015,pork,3631
9404,1972,2/6/2015,pasta,3631
9405,1972,2/6/2015,fruit/vegetable juice,3631
9406,1973,24/10/2015,beef,3632
9407,1973,24/10/2015,specialty chocolate,3632
9408,1974,3/5/2015,packaged fruit/vegetables,3633
9409,1974,3/5/2015,fish,3633
9410,1974,3/5/2015,frozen meals,3633
9411,1974,3/5/2015,specialty chocolate,3633
9412,1974,3/5/2015,brown bread,3633
9413,1975,9/1/2014,rolls/buns,3634
9414,1975,9/1/2014,soups,3634
9415,1975,26/09/2015,yogurt,3635
9416,1975,26/09/2015,root vegetables,3635
9417,1976,14/10/2015,other vegetables,3636
9418,1976,14/10/2015,root vegetables,3636
9419,1976,14/10/2015,bottled water,3636
9420,1977,12/1/2015,whole milk,3637
9421,1977,12/1/2015,beef,3637
9422,1977,12/1/2015,canned beer,3637
9423,1978,6/3/2015,beef,3638
9424,1978,6/3/2015,brown bread,3638
9425,1978,15/10/2014,turkey,3639
9426,1978,15/10/2014,yogurt,3639
9427,1978,22/02/2014,yogurt,3640
9428,1978,22/02/2014,cookware,3640
9429,1979,7/8/2014,beef,3641
9430,1979,7/8/2014,whole milk,3641
9431,1979,7/8/2014,detergent,3641
9432,1979,7/9/2014,root vegetables,3642
9433,1979,7/9/2014,whole milk,3642
9434,1979,9/5/2014,white bread,3643
9435,1979,9/5/2014,bottled water,3643
9436,1979,12/4/2014,brown bread,3644
9437,1979,12/4/2014,brown bread,3644
9438,1979,9/9/2015,pork,3645
9439,1979,9/9/2015,frozen vegetables,3645
9440,1979,16/12/2014,salty snack,3646
9441,1979,16/12/2014,butter milk,3646
9442,1979,20/11/2015,yogurt,3647
9443,1979,20/11/2015,frozen meals,3647
9444,1979,21/11/2015,pastry,3648
9445,1979,21/11/2015,herbs,3648
9446,1980,12/9/2014,domestic eggs,3649
9447,1980,12/9/2014,frozen vegetables,3649
9448,1980,14/05/2014,citrus fruit,3650
9449,1980,14/05/2014,berries,3650
9450,1980,15/10/2015,bottled water,3651
9451,1980,15/10/2015,brown bread,3651
9452,1980,17/07/2014,salty snack,3652
9453,1980,17/07/2014,chocolate marshmallow,3652
9454,1980,21/11/2014,white bread,3653
9455,1980,21/11/2014,flour,3653
9456,1981,1/11/2014,whole milk,3654
9457,1981,1/11/2014,fruit/vegetable juice,3654
9458,1981,31/10/2015,chicken,3655
9459,1981,31/10/2015,specialty chocolate,3655
9460,1982,12/10/2014,liqueur,3656
9461,1982,12/10/2014,chocolate,3656
9462,1982,14/12/2015,coffee,3657
9463,1982,14/12/2015,butter,3657
9464,1982,24/02/2015,tropical fruit,3658
9465,1982,24/02/2015,butter,3658
9466,1982,24/02/2015,frozen fruits,3658
9467,1983,2/10/2014,margarine,3659
9468,1983,2/10/2014,bathroom cleaner,3659
9469,1983,6/7/2015,berries,3660
9470,1983,6/7/2015,hamburger meat,3660
9471,1983,9/8/2015,sausage,3661
9472,1983,9/8/2015,pastry,3661
9473,1983,9/8/2015,ice cream,3661
9474,1983,19/05/2014,hamburger meat,3662
9475,1983,19/05/2014,whole milk,3662
9476,1983,20/05/2015,soda,3663
9477,1983,20/05/2015,white wine,3663
9478,1983,20/05/2015,processed cheese,3663
9479,1983,21/07/2014,whole milk,3664
9480,1983,21/07/2014,whole milk,3664
9481,1983,26/06/2014,pip fruit,3665
9482,1983,26/06/2014,rolls/buns,3665
9483,1985,6/6/2014,butter milk,3666
9484,1985,6/6/2014,bottled water,3666
9485,1985,18/05/2014,sausage,3667
9486,1985,18/05/2014,whole milk,3667
9487,1985,18/05/2014,dessert,3667
9488,1985,26/11/2015,bottled water,3668
9489,1985,26/11/2015,whole milk,3668
9490,1985,26/11/2015,rolls/buns,3668
9491,1987,15/10/2015,citrus fruit,3669
9492,1987,15/10/2015,pork,3669
9493,1987,15/10/2015,napkins,3669
9494,1987,15/10/2015,domestic eggs,3669
9495,1987,26/12/2014,chocolate,3670
9496,1987,26/12/2014,long life bakery product,3670
9497,1987,29/10/2014,rolls/buns,3671
9498,1987,29/10/2014,yogurt,3671
9499,1987,29/10/2014,fruit/vegetable juice,3671
9500,1988,8/9/2015,bottled beer,3672
9501,1988,8/9/2015,grapes,3672
9502,1988,8/9/2015,other vegetables,3672
9503,1988,8/9/2015,bottled water,3672
9504,1988,30/03/2014,whipped/sour cream,3673
9505,1988,30/03/2014,curd,3673
9506,1989,9/9/2015,soda,3674
9507,1989,9/9/2015,mustard,3674
9508,1990,7/3/2014,rolls/buns,3675
9509,1990,7/3/2014,whole milk,3675
9510,1990,1/8/2015,citrus fruit,3676
9511,1990,1/8/2015,tropical fruit,3676
9512,1990,26/06/2014,yogurt,3677
9513,1990,26/06/2014,flower (seeds),3677
9514,1991,12/3/2014,tropical fruit,3678
9515,1991,12/3/2014,coffee,3678
9516,1991,9/12/2015,citrus fruit,3679
9517,1991,9/12/2015,other vegetables,3679
9518,1991,10/2/2015,pork,3680
9519,1991,10/2/2015,specialty bar,3680
9520,1991,10/2/2015,soda,3680
9521,1991,13/05/2014,soda,3681
9522,1991,13/05/2014,newspapers,3681
9523,1991,13/05/2014,long life bakery product,3681
9524,1991,14/07/2014,sausage,3682
9525,1991,14/07/2014,yogurt,3682
9526,1991,22/10/2015,chicken,3683
9527,1991,22/10/2015,nuts/prunes,3683
9528,1991,23/12/2014,bottled beer,3684
9529,1991,23/12/2014,soap,3684
9530,1991,25/12/2014,butter,3685
9531,1991,25/12/2014,flour,3685
9532,1991,25/12/2014,fruit/vegetable juice,3685
9533,1991,25/12/2014,fruit/vegetable juice,3685
9534,1991,31/10/2014,white wine,3686
9535,1991,31/10/2014,butter,3686
9536,1991,31/10/2014,frozen fish,3686
9537,1992,2/8/2015,rolls/buns,3687
9538,1992,2/8/2015,seasonal products,3687
9539,1992,2/8/2015,other vegetables,3687
9540,1992,2/8/2015,white bread,3687
9541,1992,4/1/2015,beef,3688
9542,1992,4/1/2015,beef,3688
9543,1992,28/08/2015,pastry,3689
9544,1992,28/08/2015,rolls/buns,3689
9545,1993,12/10/2014,chicken,3690
9546,1993,12/10/2014,rolls/buns,3690
9547,1993,8/7/2015,tropical fruit,3691
9548,1993,8/7/2015,pip fruit,3691
9549,1993,8/7/2015,root vegetables,3691
9550,1993,8/7/2015,pet care,3691
9551,1993,22/05/2015,root vegetables,3692
9552,1993,22/05/2015,curd,3692
9553,1993,22/05/2015,waffles,3692
9554,1994,5/10/2015,canned beer,3693
9555,1994,5/10/2015,bottled beer,3693
9556,1994,5/10/2015,yogurt,3693
9557,1994,5/10/2015,fruit/vegetable juice,3693
9558,1994,11/3/2015,whole milk,3694
9559,1994,11/3/2015,whole milk,3694
9560,1994,11/3/2015,whole milk,3694
9561,1994,11/3/2015,pip fruit,3694
9562,1994,11/3/2015,waffles,3694
9563,1994,11/3/2015,whole milk,3694
9564,1994,11/3/2015,coffee,3694
9565,1994,11/3/2015,chocolate,3694
9566,1994,21/07/2014,soda,3695
9567,1994,21/07/2014,bottled beer,3695
9568,1995,2/7/2014,frozen meals,3696
9569,1995,2/7/2014,frozen dessert,3696
9570,1995,4/11/2014,other vegetables,3697
9571,1995,4/11/2014,fruit/vegetable juice,3697
9572,1995,4/11/2014,white bread,3697
9573,1995,12/6/2015,soft cheese,3698
9574,1995,12/6/2015,soda,3698
9575,1995,12/6/2015,root vegetables,3698
9576,1995,12/6/2015,root vegetables,3698
9577,1995,12/6/2015,rolls/buns,3698
9578,1995,12/6/2015,root vegetables,3698
9579,1995,12/6/2015,margarine,3698
9580,1995,12/6/2015,shopping bags,3698
9581,1995,14/06/2014,other vegetables,3699
9582,1995,14/06/2014,yogurt,3699
9583,1995,29/10/2014,pet care,3700
9584,1995,29/10/2014,brown bread,3700
9585,1996,2/2/2014,domestic eggs,3701
9586,1996,2/2/2014,whipped/sour cream,3701
9587,1996,9/6/2014,rolls/buns,3702
9588,1996,9/6/2014,yogurt,3702
9589,1996,10/5/2015,canned beer,3703
9590,1996,10/5/2015,roll products ,3703
9591,1996,10/5/2015,root vegetables,3703
9592,1996,10/5/2015,flower (seeds),3703
9593,1996,22/09/2014,rolls/buns,3704
9594,1996,22/09/2014,soda,3704
9595,1997,6/6/2015,frankfurter,3705
9596,1997,6/6/2015,berries,3705
9597,1997,6/6/2015,bottled water,3705
9598,1997,6/6/2015,processed cheese,3705
9599,1997,6/6/2015,pickled vegetables,3705
9600,1997,20/08/2015,ham,3706
9601,1997,20/08/2015,newspapers,3706
9602,1997,20/08/2015,bottled beer,3706
9603,1997,21/07/2015,frankfurter,3707
9604,1997,21/07/2015,soda,3707
9605,1997,21/07/2015,canned beer,3707
9606,1997,21/07/2015,white bread,3707
9607,1997,21/07/2015,brown bread,3707
9608,1997,26/10/2015,citrus fruit,3708
9609,1997,26/10/2015,pip fruit,3708
9610,1997,26/10/2015,beverages,3708
9611,1997,28/12/2015,cleaner,3709
9612,1997,28/12/2015,pip fruit,3709
9613,1997,28/12/2015,pastry,3709
9614,1997,30/10/2014,shopping bags,3710
9615,1997,30/10/2014,soda,3710
9616,1998,3/2/2014,frozen vegetables,3711
9617,1998,3/2/2014,pot plants,3711
9618,1998,10/2/2014,candles,3712
9619,1998,10/2/2014,chewing gum,3712
9620,1998,10/11/2014,root vegetables,3713
9621,1998,10/11/2014,whipped/sour cream,3713
9622,1998,13/10/2014,ice cream,3714
9623,1998,13/10/2014,pork,3714
9624,1998,14/06/2014,citrus fruit,3715
9625,1998,14/06/2014,sauces,3715
9626,1998,15/02/2014,misc. beverages,3716
9627,1998,15/02/2014,whipped/sour cream,3716
9628,1998,15/02/2014,pastry,3716
9629,1998,15/05/2015,root vegetables,3717
9630,1998,15/05/2015,citrus fruit,3717
9631,1998,15/05/2015,whole milk,3717
9632,1998,15/05/2015,chewing gum,3717
9633,1998,18/05/2015,canned beer,3718
9634,1998,18/05/2015,whole milk,3718
9635,1998,18/05/2015,frankfurter,3718
9636,1998,18/05/2015,frankfurter,3718
9637,1998,18/05/2015,dishes,3718
9638,1998,18/05/2015,rolls/buns,3718
9639,1998,18/05/2015,pip fruit,3718
9640,1998,18/05/2015,canned vegetables,3718
9641,1998,22/02/2014,whipped/sour cream,3719
9642,1998,22/02/2014,waffles,3719
9643,1999,2/4/2014,brown bread,3720
9644,1999,2/4/2014,white wine,3720
9645,1999,24/08/2015,rolls/buns,3721
9646,1999,24/08/2015,misc. beverages,3721
9647,1999,24/08/2015,ice cream,3721
9648,1999,24/08/2015,tropical fruit,3721
9649,1999,24/08/2015,shopping bags,3721
9650,1999,24/08/2015,coffee,3721
9651,1999,24/08/2015,popcorn,3721
9652,1999,24/08/2015,hygiene articles,3721
9653,1999,30/04/2014,soft cheese,3722
9654,1999,30/04/2014,frozen vegetables,3722
9655,1999,30/04/2014,cream cheese ,3722
9656,1999,31/05/2014,tropical fruit,3723
9657,1999,31/05/2014,butter,3723
9658,1999,31/05/2014,dog food,3723
9659,2000,4/7/2014,dish cleaner,3724
9660,2000,4/7/2014,bottled beer,3724
9661,2000,4/7/2014,fruit/vegetable juice,3724
9662,2000,23/08/2015,bottled beer,3725
9663,2000,23/08/2015,sparkling wine,3725
9664,2000,23/08/2015,hamburger meat,3725
9665,2000,23/08/2015,rolls/buns,3725
9666,2001,5/2/2014,root vegetables,3726
9667,2001,5/2/2014,yogurt,3726
9668,2001,5/2/2014,chocolate,3726
9669,2001,5/2/2014,shopping bags,3726
9670,2001,3/3/2015,citrus fruit,3727
9671,2001,3/3/2015,citrus fruit,3727
9672,2001,3/3/2015,other vegetables,3727
9673,2001,3/3/2015,whole milk,3727
9674,2001,9/9/2015,bottled water,3728
9675,2001,9/9/2015,other vegetables,3728
9676,2001,14/11/2014,beef,3729
9677,2001,14/11/2014,napkins,3729
9678,2001,18/10/2014,butter milk,3730
9679,2001,18/10/2014,butter,3730
9680,2001,21/08/2015,rolls/buns,3731
9681,2001,21/08/2015,cereals,3731
9682,2001,28/01/2015,beef,3732
9683,2001,28/01/2015,processed cheese,3732
9684,2001,28/01/2015,other vegetables,3732
9685,2001,28/01/2015,spices,3732
9686,2002,20/10/2015,pork,3733
9687,2002,20/10/2015,meat,3733
9688,2002,20/10/2015,rolls/buns,3733
9689,2002,20/10/2015,onions,3733
9690,2002,20/10/2015,frozen vegetables,3733
9691,2002,20/10/2015,root vegetables,3733
9692,2002,20/10/2015,beverages,3733
9693,2003,23/11/2015,sausage,3734
9694,2003,23/11/2015,frozen dessert,3734
9695,2003,23/11/2015,brown bread,3734
9696,2003,23/11/2015,other vegetables,3734
9697,2003,30/11/2014,liquor,3735
9698,2003,30/11/2014,baking powder,3735
9699,2004,9/5/2014,tropical fruit,3736
9700,2004,9/5/2014,butter,3736
9701,2004,8/1/2015,beef,3737
9702,2004,8/1/2015,other vegetables,3737
9703,2004,14/09/2014,pip fruit,3738
9704,2004,14/09/2014,beverages,3738
9705,2004,14/09/2014,pastry,3738
9706,2004,21/08/2015,yogurt,3739
9707,2004,21/08/2015,hamburger meat,3739
9708,2004,21/08/2015,other vegetables,3739
9709,2004,21/08/2015,mustard,3739
9710,2004,22/06/2014,grapes,3740
9711,2004,22/06/2014,cream cheese ,3740
9712,2005,18/10/2014,mustard,3741
9713,2005,18/10/2014,yogurt,3741
9714,2005,18/10/2014,cat food,3741
9715,2005,18/10/2014,bottled beer,3741
9716,2005,20/04/2015,pork,3742
9717,2005,20/04/2015,yogurt,3742
9718,2005,20/04/2015,soda,3742
9719,2005,22/09/2015,bottled beer,3743
9720,2005,22/09/2015,jam,3743
9721,2005,22/09/2015,male cosmetics,3743
9722,2005,22/09/2015,dessert,3743
9723,2005,22/11/2014,brown bread,3744
9724,2005,22/11/2014,rolls/buns,3744
9725,2006,8/12/2015,frankfurter,3745
9726,2006,8/12/2015,coffee,3745
9727,2006,26/10/2014,pot plants,3746
9728,2006,26/10/2014,frozen potato products,3746
9729,2007,23/11/2015,cream cheese ,3747
9730,2007,23/11/2015,whole milk,3747
9731,2007,23/11/2015,brown bread,3747
9732,2007,23/11/2015,whole milk,3747
9733,2007,28/08/2015,dessert,3748
9734,2007,28/08/2015,photo/film,3748
9735,2008,17/03/2014,root vegetables,3749
9736,2008,17/03/2014,soda,3749
9737,2008,21/10/2015,whole milk,3750
9738,2008,21/10/2015,soda,3750
9739,2008,30/08/2015,domestic eggs,3751
9740,2008,30/08/2015,mayonnaise,3751
9741,2009,3/6/2014,pork,3752
9742,2009,3/6/2014,pastry,3752
9743,2009,11/12/2014,rolls/buns,3753
9744,2009,11/12/2014,prosecco,3753
9745,2009,11/10/2015,tropical fruit,3754
9746,2009,11/10/2015,soda,3754
9747,2010,6/1/2014,other vegetables,3755
9748,2010,6/1/2014,yogurt,3755
9749,2010,6/11/2015,soda,3756
9750,2010,6/11/2015,whole milk,3756
9751,2010,6/11/2015,soda,3756
9752,2010,6/11/2015,specialty bar,3756
9753,2010,6/11/2015,bottled water,3756
9754,2010,17/05/2014,shopping bags,3757
9755,2010,17/05/2014,soda,3757
9756,2010,19/12/2015,yogurt,3758
9757,2010,19/12/2015,root vegetables,3758
9758,2010,19/12/2015,waffles,3758
9759,2011,14/08/2014,yogurt,3759
9760,2011,14/08/2014,soda,3759
9761,2011,16/04/2014,mayonnaise,3760
9762,2011,16/04/2014,shopping bags,3760
9763,2011,18/05/2014,liquor,3761
9764,2011,18/05/2014,soda,3761
9765,2011,20/01/2014,whipped/sour cream,3762
9766,2011,20/01/2014,fruit/vegetable juice,3762
9767,2011,22/03/2015,frankfurter,3763
9768,2011,22/03/2015,pip fruit,3763
9769,2011,22/03/2015,rolls/buns,3763
9770,2011,22/03/2015,onions,3763
9771,2011,22/12/2015,soda,3764
9772,2011,22/12/2015,other vegetables,3764
9773,2011,23/12/2015,UHT/milk,3765
9774,2011,23/12/2015,candles,3765
9775,2011,25/09/2014,beverages,3766
9776,2011,25/09/2014,yogurt,3766
9777,2012,4/8/2014,bottled water,3767
9778,2012,4/8/2014,butter milk,3767
9779,2012,29/03/2015,rolls/buns,3768
9780,2012,29/03/2015,cling film/bags,3768
9781,2013,7/2/2015,UHT/milk,3769
9782,2013,7/2/2015,other vegetables,3769
9783,2013,26/12/2014,yogurt,3770
9784,2013,26/12/2014,onions,3770
9785,2013,30/08/2015,packaged fruit/vegetables,3771
9786,2013,30/08/2015,rolls/buns,3771
9787,2013,30/08/2015,domestic eggs,3771
9788,2014,7/6/2014,dessert,3772
9789,2014,7/6/2014,brown bread,3772
9790,2014,7/9/2014,dessert,3773
9791,2014,7/9/2014,frozen vegetables,3773
9792,2014,8/8/2014,other vegetables,3774
9793,2014,8/8/2014,white bread,3774
9794,2014,8/8/2014,soft cheese,3774
9795,2014,8/10/2014,yogurt,3775
9796,2014,8/10/2014,bottled water,3775
9797,2014,18/07/2014,whole milk,3776
9798,2014,18/07/2014,cake bar,3776
9799,2014,19/12/2014,pip fruit,3777
9800,2014,19/12/2014,yogurt,3777
9801,2014,19/12/2014,syrup,3777
9802,2014,21/04/2014,yogurt,3778
9803,2014,21/04/2014,coffee,3778
9804,2014,23/06/2015,ice cream,3779
9805,2014,23/06/2015,yogurt,3779
9806,2014,23/06/2015,oil,3779
9807,2015,4/8/2014,tropical fruit,3780
9808,2015,4/8/2014,soda,3780
9809,2015,12/5/2015,pork,3781
9810,2015,12/5/2015,rum,3781
9811,2016,15/08/2015,sugar,3782
9812,2016,15/08/2015,berries,3782
9813,2016,18/09/2014,pip fruit,3783
9814,2016,18/09/2014,whipped/sour cream,3783
9815,2017,7/10/2014,dog food,3784
9816,2017,7/10/2014,coffee,3784
9817,2017,7/10/2014,seasonal products,3784
9818,2017,12/11/2014,tropical fruit,3785
9819,2017,12/11/2014,waffles,3785
9820,2017,14/02/2015,pip fruit,3786
9821,2017,14/02/2015,chocolate,3786
9822,2017,19/02/2015,nuts/prunes,3787
9823,2017,19/02/2015,white wine,3787
9824,2017,23/09/2014,whole milk,3788
9825,2017,23/09/2014,whipped/sour cream,3788
9826,2017,23/10/2015,chicken,3789
9827,2017,23/10/2015,UHT/milk,3789
9828,2017,23/12/2014,root vegetables,3790
9829,2017,23/12/2014,bottled beer,3790
9830,2017,23/12/2014,bottled water,3790
9831,2018,5/2/2014,tropical fruit,3791
9832,2018,5/2/2014,rolls/buns,3791
9833,2018,4/1/2015,frozen meals,3792
9834,2018,4/1/2015,rolls/buns,3792
9835,2018,4/1/2015,canned beer,3792
9836,2018,4/1/2015,coffee,3792
9837,2018,4/1/2015,soda,3792
9838,2018,13/04/2014,frozen potato products,3793
9839,2018,13/04/2014,bottled beer,3793
9840,2018,20/04/2015,chicken,3794
9841,2018,20/04/2015,curd,3794
9842,2018,25/08/2015,waffles,3795
9843,2018,25/08/2015,chocolate,3795
9844,2019,6/12/2014,tropical fruit,3796
9845,2019,6/12/2014,frozen meals,3796
9846,2019,6/12/2014,fruit/vegetable juice,3796
9847,2019,10/6/2014,citrus fruit,3797
9848,2019,10/6/2014,candy,3797
9849,2019,8/9/2015,sausage,3798
9850,2019,8/9/2015,other vegetables,3798
9851,2019,9/10/2015,sausage,3799
9852,2019,9/10/2015,salty snack,3799
9853,2019,9/10/2015,brown bread,3799
9854,2019,9/10/2015,white bread,3799
9855,2019,9/10/2015,candles,3799
9856,2019,14/11/2015,whipped/sour cream,3800
9857,2019,14/11/2015,other vegetables,3800
9858,2019,18/02/2015,frankfurter,3801
9859,2019,18/02/2015,flour,3801
9860,2019,28/05/2015,citrus fruit,3802
9861,2019,28/05/2015,waffles,3802
9862,2020,1/2/2014,beef,3803
9863,2020,1/2/2014,fruit/vegetable juice,3803
9864,2020,11/4/2014,hamburger meat,3804
9865,2020,11/4/2014,rolls/buns,3804
9866,2020,19/11/2015,sausage,3805
