,itemDescription,InvoiceNum
8009,tropical fruit,3678
8010,coffee,3678
8011,citrus fruit,3679
8012,other vegetables,3679
8013,pork,3680
8014,specialty bar,3680
8015,soda,3680
8016,soda,3681
8017,newspapers,3681
8018,long life bakery product,3681
8019,sausage,3682
8020,yogurt,3682
8021,chicken,3683
8022,bottled beer,3684
8023,butter,3685
8024,fruit/vegetable juice,3685
8025,fruit/vegetable juice,3685
8026,butter,3686
8027,rolls/buns,3687
8028,other vegetables,3687
8029,white bread,3687
8030,beef,3688
8031,beef,3688
8032,pastry,3689
8033,rolls/buns,3689
8034,chicken,3690
8035,rolls/buns,3690
8036,tropical fruit,3691
8037,pip fruit,3691
8038,root vegetables,3691
8039,root vegetables,3692
8040,curd,3692
8041,waffles,3692
8042,canned beer,3693
8043,bottled beer,3693
8044,yogurt,3693
8045,fruit/vegetable juice,3693
8046,whole milk,3694
8047,whole milk,3694
8048,whole milk,3694
8049,pip fruit,3694
8050,waffles,3694
8051,whole milk,3694
8052,coffee,3694
8053,chocolate,3694
8054,soda,3695
8055,bottled beer,3695
8056,frozen meals,3696
8057,other vegetables,3697
8058,fruit/vegetable juice,3697
8059,white bread,3697
8060,soda,3698
8061,root vegetables,3698
8062,root vegetables,3698
8063,rolls/buns,3698
8064,root vegetables,3698
8065,margarine,3698
8066,shopping bags,3698
8067,other vegetables,3699
8068,yogurt,3699
8069,brown bread,3700
8070,domestic eggs,3701
8071,whipped/sour cream,3701
8072,rolls/buns,3702
8073,yogurt,3702
8074,canned beer,3703
8075,root vegetables,3703
8076,rolls/buns,3704
8077,soda,3704
8078,frankfurter,3705
8079,berries,3705
8080,bottled water,3705
8081,ham,3706
8082,newspapers,3706
8083,bottled beer,3706
8084,frankfurter,3707
8085,soda,3707
8086,canned beer,3707
8087,white bread,3707
8088,brown bread,3707
8089,citrus fruit,3708
8090,pip fruit,3708
8091,beverages,3708
8092,pip fruit,3709
8093,pastry,3709
8094,shopping bags,3710
8095,soda,3710
8096,frozen vegetables,3711
8097,root vegetables,3713
8098,whipped/sour cream,3713
8099,ice cream,3714
8100,pork,3714
8101,citrus fruit,3715
8102,misc. beverages,3716
8103,whipped/sour cream,3716
8104,pastry,3716
8105,root vegetables,3717
8106,citrus fruit,3717
8107,whole milk,3717
8108,canned beer,3718
8109,whole milk,3718
8110,frankfurter,3718
8111,frankfurter,3718
8112,rolls/buns,3718
8113,pip fruit,3718
8114,whipped/sour cream,3719
8115,waffles,3719
8116,brown bread,3720
8117,rolls/buns,3721
8118,misc. beverages,3721
8119,ice cream,3721
8120,tropical fruit,3721
8121,shopping bags,3721
8122,coffee,3721
8123,hygiene articles,3721
8124,frozen vegetables,3722
8125,cream cheese ,3722
8126,tropical fruit,3723
8127,butter,3723
8128,bottled beer,3724
8129,fruit/vegetable juice,3724
8130,bottled beer,3725
8131,hamburger meat,3725
8132,rolls/buns,3725
8133,root vegetables,3726
8134,yogurt,3726
8135,chocolate,3726
8136,shopping bags,3726
8137,citrus fruit,3727
8138,citrus fruit,3727
8139,other vegetables,3727
8140,whole milk,3727
8141,bottled water,3728
8142,other vegetables,3728
8143,beef,3729
8144,napkins,3729
8145,butter milk,3730
8146,butter,3730
8147,rolls/buns,3731
8148,beef,3732
8149,other vegetables,3732
8150,pork,3733
8151,meat,3733
8152,rolls/buns,3733
8153,onions,3733
8154,frozen vegetables,3733
8155,root vegetables,3733
8156,beverages,3733
8157,sausage,3734
8158,brown bread,3734
8159,other vegetables,3734
8160,tropical fruit,3736
8161,butter,3736
8162,beef,3737
8163,other vegetables,3737
8164,pip fruit,3738
8165,beverages,3738
8166,pastry,3738
8167,yogurt,3739
8168,hamburger meat,3739
8169,other vegetables,3739
8170,grapes,3740
8171,cream cheese ,3740
8172,yogurt,3741
8173,bottled beer,3741
8174,pork,3742
8175,yogurt,3742
8176,soda,3742
8177,bottled beer,3743
8178,dessert,3743
8179,brown bread,3744
8180,rolls/buns,3744
8181,frankfurter,3745
8182,coffee,3745
8183,cream cheese ,3747
8184,whole milk,3747
8185,brown bread,3747
8186,whole milk,3747
8187,dessert,3748
8188,root vegetables,3749
8189,soda,3749
8190,whole milk,3750
8191,soda,3750
8192,domestic eggs,3751
8193,pork,3752
8194,pastry,3752
8195,rolls/buns,3753
8196,tropical fruit,3754
8197,soda,3754
8198,other vegetables,3755
8199,yogurt,3755
8200,soda,3756
8201,whole milk,3756
8202,soda,3756
8203,specialty bar,3756
8204,bottled water,3756
8205,shopping bags,3757
8206,soda,3757
8207,yogurt,3758
8208,root vegetables,3758
8209,waffles,3758
8210,yogurt,3759
8211,soda,3759
8212,shopping bags,3760
8213,soda,3761
8214,whipped/sour cream,3762
8215,fruit/vegetable juice,3762
8216,frankfurter,3763
8217,pip fruit,3763
8218,rolls/buns,3763
8219,onions,3763
8220,soda,3764
8221,other vegetables,3764
8222,UHT/milk,3765
8223,beverages,3766
8224,yogurt,3766
8225,bottled water,3767
8226,butter milk,3767
8227,rolls/buns,3768
8228,UHT/milk,3769
8229,other vegetables,3769
8230,yogurt,3770
8231,onions,3770
8232,rolls/buns,3771
8233,domestic eggs,3771
8234,dessert,3772
8235,brown bread,3772
8236,dessert,3773
8237,frozen vegetables,3773
8238,other vegetables,3774
8239,white bread,3774
8240,yogurt,3775
8241,bottled water,3775
8242,whole milk,3776
8243,pip fruit,3777
8244,yogurt,3777
8245,yogurt,3778
8246,coffee,3778
8247,ice cream,3779
8248,yogurt,3779
8249,oil,3779
8250,tropical fruit,3780
8251,soda,3780
8252,pork,3781
8253,sugar,3782
8254,berries,3782
8255,pip fruit,3783
8256,whipped/sour cream,3783
8257,coffee,3784
8258,tropical fruit,3785
8259,waffles,3785
8260,pip fruit,3786
8261,chocolate,3786
8262,whole milk,3788
8263,whipped/sour cream,3788
8264,chicken,3789
8265,UHT/milk,3789
8266,root vegetables,3790
8267,bottled beer,3790
8268,bottled water,3790
8269,tropical fruit,3791
8270,rolls/buns,3791
8271,frozen meals,3792
8272,rolls/buns,3792
8273,canned beer,3792
8274,coffee,3792
8275,soda,3792
8276,bottled beer,3793
8277,chicken,3794
8278,curd,3794
8279,waffles,3795
8280,chocolate,3795
8281,tropical fruit,3796
8282,frozen meals,3796
8283,fruit/vegetable juice,3796
8284,citrus fruit,3797
8285,candy,3797
8286,sausage,3798
8287,other vegetables,3798
8288,sausage,3799
8289,salty snack,3799
8290,brown bread,3799
8291,white bread,3799
8292,whipped/sour cream,3800
8293,other vegetables,3800
8294,frankfurter,3801
8295,citrus fruit,3802
8296,waffles,3802
8297,beef,3803
8298,fruit/vegetable juice,3803
8299,hamburger meat,3804
8300,rolls/buns,3804
8301,sausage,3805
8302,sliced cheese,3805
8303,yogurt,3805
8304,pastry,3805
8305,hygiene articles,3805
8306,meat,3806
8307,whole milk,3806
8308,rolls/buns,3807
8309,other vegetables,3807
8310,pork,3808
8311,sugar,3808
8312,hard cheese,3808
8313,long life bakery product,3808
8314,frankfurter,3809
8315,fruit/vegetable juice,3809
8316,hard cheese,3809
8317,whole milk,3809
8318,rolls/buns,3809
8319,sausage,3810
8320,beef,3810
8321,other vegetables,3810
8322,yogurt,3811
8323,candy,3811
8324,newspapers,3812
8325,UHT/milk,3812
8326,tropical fruit,3813
8327,hard cheese,3813
8328,other vegetables,3814
8329,citrus fruit,3815
8330,bottled beer,3815
8331,margarine,3816
8332,canned beer,3816
8333,dessert,3817
8334,yogurt,3817
8335,whole milk,3818
8336,coffee,3819
8337,bottled beer,3819
8338,hamburger meat,3820
8339,pastry,3820
8340,brown bread,3820
8341,other vegetables,3821
8342,margarine,3821
8343,misc. beverages,3822
8344,napkins,3822
8345,rolls/buns,3823
8346,frozen meals,3824
8347,domestic eggs,3824
8348,domestic eggs,3824
8349,dessert,3825
8350,coffee,3826
8351,frozen vegetables,3826
8352,coffee,3827
8353,root vegetables,3827
8354,bottled beer,3827
8355,ham,3828
8356,canned beer,3829
8357,specialty bar,3829
8358,meat,3830
8359,shopping bags,3830
8360,frankfurter,3831
8361,rolls/buns,3831
8362,other vegetables,3832
8363,beef,3833
8364,ice cream,3833
8365,sugar,3834
8366,whole milk,3834
8367,yogurt,3835
8368,bottled water,3835
8369,shopping bags,3836
8370,newspapers,3836
8371,soda,3837
8372,soda,3837
8373,salty snack,3837
8374,berries,3838
8375,other vegetables,3839
8376,whole milk,3839
8377,rolls/buns,3840
8378,ham,3841
8379,bottled water,3841
8380,sausage,3842
8381,frankfurter,3842
8382,grapes,3842
8383,sausage,3842
8384,misc. beverages,3842
8385,napkins,3842
8386,whipped/sour cream,3843
8387,soda,3843
8388,pork,3844
8389,tropical fruit,3844
8390,dessert,3844
8391,whole milk,3844
8392,yogurt,3845
8393,canned beer,3845
8394,beef,3846
8395,berries,3847
8396,hamburger meat,3848
8397,whole milk,3848
8398,frankfurter,3849
8399,butter milk,3849
8400,meat,3850
8401,rolls/buns,3850
8402,shopping bags,3851
8403,UHT/milk,3851
8404,white bread,3853
8405,frozen vegetables,3853
8406,other vegetables,3854
8407,sausage,3854
8408,beef,3854
8409,whole milk,3854
8410,ice cream,3854
8411,waffles,3854
8412,whole milk,3855
8413,soda,3855
8414,whipped/sour cream,3856
8415,soda,3856
8416,ice cream,3857
8417,onions,3857
8418,citrus fruit,3858
8419,curd,3858
8420,napkins,3858
8421,beef,3859
8422,domestic eggs,3859
8423,grapes,3860
8424,pastry,3860
8425,pastry,3861
8426,soda,3861
8427,rolls/buns,3862
8428,rolls/buns,3863
8429,whole milk,3863
8430,pip fruit,3864
8431,pastry,3864
8432,beef,3865
8433,rolls/buns,3865
8434,bottled beer,3866
8435,oil,3866
8436,oil,3867
8437,rolls/buns,3868
8438,newspapers,3869
8439,hard cheese,3869
8440,chicken,3870
8441,oil,3870
8442,chocolate,3870
8443,candy,3870
8444,beverages,3871
8445,sugar,3871
8446,ham,3872
8447,tropical fruit,3872
8448,canned beer,3873
8449,white bread,3873
8450,soda,3874
8451,rolls/buns,3874
8452,soda,3874
8453,rolls/buns,3875
8454,margarine,3876
8455,long life bakery product,3876
8456,dessert,3877
8457,root vegetables,3879
8458,yogurt,3879
8459,grapes,3880
8460,grapes,3880
8461,pip fruit,3881
8462,other vegetables,3881
8463,tropical fruit,3882
8464,shopping bags,3882
8465,cream cheese ,3882
8466,yogurt,3883
8467,root vegetables,3883
8468,meat,3884
8469,pork,3884
8470,curd,3885
8471,newspapers,3885
8472,hygiene articles,3886
8473,brown bread,3886
8474,waffles,3887
8475,brown bread,3887
8476,other vegetables,3888
8477,curd,3888
8478,shopping bags,3889
8479,fruit/vegetable juice,3889
8480,bottled water,3890
8481,rolls/buns,3890
8482,tropical fruit,3891
8483,other vegetables,3891
8484,pastry,3891
8485,tropical fruit,3891
8486,long life bakery product,3891
8487,bottled water,3891
8488,UHT/milk,3891
8489,fruit/vegetable juice,3891
8490,meat,3892
8491,yogurt,3893
8492,butter,3893
8493,whole milk,3893
8494,domestic eggs,3894
8495,shopping bags,3894
8496,pip fruit,3895
8497,pastry,3895
8498,tropical fruit,3896
8499,other vegetables,3896
8500,whole milk,3897
8501,frozen vegetables,3898
8502,whole milk,3898
8503,soda,3899
8504,yogurt,3900
8505,whole milk,3900
8506,pork,3901
8507,grapes,3901
8508,pork,3902
8509,dessert,3903
8510,pork,3903
8511,pork,3904
8512,bottled water,3904
8513,tropical fruit,3905
8514,sausage,3906
8515,newspapers,3906
8516,meat,3907
8517,canned beer,3907
8518,soda,3907
8519,pip fruit,3908
8520,frozen vegetables,3908
8521,bottled water,3908
8522,waffles,3909
8523,root vegetables,3910
8524,fruit/vegetable juice,3910
8525,pork,3911
8526,sugar,3911
8527,rolls/buns,3912
8528,other vegetables,3912
8529,pip fruit,3913
8530,whole milk,3914
8531,berries,3914
8532,hamburger meat,3915
8533,frozen vegetables,3915
8534,other vegetables,3916
8535,other vegetables,3916
8536,whole milk,3916
8537,ham,3917
8538,dessert,3917
8539,pork,3918
8540,grapes,3918
8541,tropical fruit,3919
8542,whole milk,3919
8543,UHT/milk,3920
8544,rolls/buns,3920
8545,whipped/sour cream,3921
8546,other vegetables,3921
8547,cream cheese ,3922
8548,rolls/buns,3923
8549,other vegetables,3923
8550,newspapers,3923
8551,domestic eggs,3924
8552,frankfurter,3925
8553,frankfurter,3925
8554,long life bakery product,3925
8555,newspapers,3925
8556,pip fruit,3925
8557,whipped/sour cream,3925
8558,hygiene articles,3925
8559,canned beer,3926
8560,beef,3926
8561,whole milk,3926
8562,coffee,3926
8563,meat,3927
8564,rolls/buns,3927
8565,whole milk,3928
8566,pork,3928
8567,brown bread,3928
8568,other vegetables,3928
8569,other vegetables,3929
8570,beverages,3929
8571,fruit/vegetable juice,3929
8572,other vegetables,3929
8573,ice cream,3929
8574,soda,3929
8575,root vegetables,3929
8576,cream cheese ,3930
8577,other vegetables,3930
8578,rolls/buns,3931
8579,soda,3931
8580,citrus fruit,3932
8581,yogurt,3932
8582,rolls/buns,3932
8583,white bread,3933
8584,shopping bags,3933
8585,butter,3934
8586,citrus fruit,3934
8587,margarine,3934
8588,soda,3934
8589,whole milk,3934
8590,yogurt,3935
8591,shopping bags,3935
8592,brown bread,3936
8593,domestic eggs,3936
8594,sausage,3937
8595,beverages,3937
8596,newspapers,3938
8597,chicken,3938
8598,pip fruit,3938
8599,other vegetables,3939
8600,other vegetables,3940
8601,sugar,3940
8602,sausage,3941
8603,soda,3941
8604,newspapers,3941
8605,yogurt,3942
8606,rolls/buns,3942
8607,soda,3942
8608,beef,3943
8609,bottled water,3943
8610,soda,3943
8611,hard cheese,3945
8612,curd,3945
8613,root vegetables,3946
8614,whole milk,3946
8615,newspapers,3947
8616,root vegetables,3947
8617,pastry,3947
8618,margarine,3947
8619,citrus fruit,3948
8620,soda,3948
8621,citrus fruit,3949
8622,soda,3949
8623,shopping bags,3949
8624,tropical fruit,3950
8625,UHT/milk,3950
8626,rolls/buns,3951
8627,other vegetables,3951
8628,frozen vegetables,3952
8629,pip fruit,3952
8630,hygiene articles,3952
8631,soda,3953
8632,fruit/vegetable juice,3953
8633,yogurt,3954
8634,other vegetables,3954
8635,domestic eggs,3954
8636,whole milk,3955
8637,napkins,3955
8638,sausage,3956
8639,curd,3956
8640,yogurt,3956
8641,tropical fruit,3957
8642,long life bakery product,3957
8643,ham,3958
8644,domestic eggs,3958
8645,salty snack,3959
8646,brown bread,3959
8647,pip fruit,3960
8648,misc. beverages,3961
8649,whole milk,3961
8650,beef,3962
8651,sausage,3963
8652,tropical fruit,3964
8653,tropical fruit,3964
8654,tropical fruit,3964
8655,long life bakery product,3964
8656,soda,3964
8657,pork,3965
8658,bottled beer,3965
8659,domestic eggs,3966
8660,whole milk,3966
8661,onions,3966
8662,misc. beverages,3966
8663,whole milk,3967
8664,shopping bags,3967
8665,pastry,3968
8666,frankfurter,3969
8667,sliced cheese,3969
8668,sugar,3969
8669,newspapers,3970
8670,sausage,3971
8671,cream cheese ,3971
8672,onions,3972
8673,other vegetables,3972
8674,root vegetables,3973
8675,hard cheese,3974
8676,pork,3975
8677,oil,3975
8678,whole milk,3976
8679,rolls/buns,3976
8680,ice cream,3976
8681,brown bread,3976
8682,sausage,3977
8683,white bread,3977
8684,specialty bar,3978
8685,pastry,3978
8686,soda,3979
8687,sugar,3979
8688,pip fruit,3980
8689,other vegetables,3980
8690,coffee,3980
8691,soda,3981
8692,other vegetables,3981
8693,waffles,3982
8694,whipped/sour cream,3982
8695,soda,3982
8696,frozen vegetables,3983
8697,pip fruit,3984
8698,whole milk,3985
8699,yogurt,3985
8700,specialty chocolate,3986
8701,yogurt,3986
8702,hard cheese,3986
8703,pastry,3986
8704,canned beer,3987
8705,brown bread,3987
8706,beverages,3988
8707,bottled water,3988
8708,yogurt,3988
8709,root vegetables,3989
8710,root vegetables,3990
8711,meat,3990
8712,yogurt,3991
8713,sausage,3992
8714,rolls/buns,3992
8715,frankfurter,3993
8716,whole milk,3993
8717,coffee,3994
8718,whole milk,3995
8719,rolls/buns,3995
8720,root vegetables,3996
8721,napkins,3996
8722,newspapers,3997
8723,chicken,3998
8724,fruit/vegetable juice,3998
8725,pork,3999
8726,specialty chocolate,3999
8727,citrus fruit,4000
8728,sugar,4000
8729,oil,4001
8730,frankfurter,4002
8731,oil,4002
8732,soda,4002
8733,ice cream,4003
8734,pip fruit,4003
8735,bottled water,4004
8736,citrus fruit,4006
8737,yogurt,4006
8738,citrus fruit,4006
8739,other vegetables,4006
8740,root vegetables,4007
8741,domestic eggs,4007
8742,napkins,4007
8743,sausage,4008
8744,bottled water,4008
8745,pip fruit,4009
8746,candy,4009
8747,beef,4010
8748,whole milk,4010
8749,citrus fruit,4011
8750,specialty bar,4011
8751,whole milk,4012
8752,canned beer,4012
8753,pip fruit,4013
8754,butter,4013
8755,chocolate,4014
8756,chocolate,4014
8757,yogurt,4014
8758,newspapers,4015
8759,salty snack,4015
8760,pip fruit,4016
8761,root vegetables,4016
8762,frankfurter,4017
8763,other vegetables,4017
8764,root vegetables,4018
8765,margarine,4018
8766,sausage,4019
8767,whole milk,4019
8768,tropical fruit,4020
8769,frankfurter,4021
8770,domestic eggs,4021
8771,rolls/buns,4022
8772,chocolate,4022
8773,citrus fruit,4023
8774,canned beer,4023
8775,waffles,4023
8776,chocolate,4023
8777,bottled water,4024
8778,UHT/milk,4024
8779,oil,4025
8780,chicken,4025
8781,other vegetables,4026
8782,candy,4026
8783,citrus fruit,4027
8784,rolls/buns,4027
8785,sausage,4028
8786,soda,4028
8787,root vegetables,4029
8788,hygiene articles,4030
8789,rolls/buns,4030
8790,frankfurter,4031
8791,margarine,4031
8792,bottled beer,4032
8793,whole milk,4032
8794,salty snack,4033
8795,beef,4034
8796,whole milk,4034
8797,bottled water,4035
8798,butter,4035
8799,coffee,4035
8800,chicken,4036
8801,citrus fruit,4036
8802,butter,4036
8803,rolls/buns,4036
8804,specialty bar,4036
8805,hard cheese,4037
8806,soda,4038
8807,shopping bags,4038
8808,cream cheese ,4038
8809,tropical fruit,4039
8810,pork,4039
8811,newspapers,4039
8812,tropical fruit,4040
8813,soda,4040
8814,soda,4041
8815,whole milk,4041
8816,shopping bags,4041
8817,curd,4042
8818,whole milk,4042
8819,sliced cheese,4043
8820,beverages,4043
8821,other vegetables,4043
8822,napkins,4043
8823,domestic eggs,4044
8824,tropical fruit,4045
8825,whole milk,4045
8826,canned beer,4046
8827,long life bakery product,4046
8828,hamburger meat,4047
8829,hamburger meat,4048
8830,whole milk,4048
8831,tropical fruit,4049
8832,citrus fruit,4049
8833,frankfurter,4049
8834,butter milk,4049
8835,UHT/milk,4049
8836,fruit/vegetable juice,4050
8837,butter,4050
8838,rolls/buns,4050
8839,frankfurter,4051
8840,other vegetables,4051
8841,UHT/milk,4052
8842,pastry,4052
8843,bottled water,4052
8844,brown bread,4053
8845,domestic eggs,4053
8846,tropical fruit,4054
8847,grapes,4054
8848,ice cream,4054
8849,sausage,4055
8850,other vegetables,4055
8851,brown bread,4056
8852,coffee,4056
8853,whole milk,4057
8854,whole milk,4057
8855,bottled water,4057
8856,beverages,4058
8857,root vegetables,4059
8858,root vegetables,4059
8859,soda,4060
8860,domestic eggs,4060
8861,pip fruit,4061
8862,domestic eggs,4061
8863,soda,4062
8864,candy,4062
8865,beef,4063
8866,pip fruit,4063
8867,bottled water,4064
8868,root vegetables,4064
8869,root vegetables,4065
8870,butter,4065
8871,napkins,4066
8872,frozen vegetables,4066
8873,frankfurter,4067
8874,chicken,4067
8875,meat,4067
8876,bottled beer,4067
8877,other vegetables,4067
8878,pastry,4067
8879,misc. beverages,4067
8880,root vegetables,4067
8881,soda,4069
8882,whole milk,4069
8883,tropical fruit,4070
8884,whole milk,4070
8885,brown bread,4070
8886,pastry,4070
8887,other vegetables,4072
8888,citrus fruit,4072
8889,whole milk,4073
8890,yogurt,4074
8891,pastry,4074
8892,root vegetables,4075
8893,newspapers,4075
8894,pastry,4076
8895,margarine,4076
