,itemDescription,InvoiceNum
12444,ice cream,4802
12445,fruit/vegetable juice,4802
12446,soda,4803
12447,whole milk,4803
12448,frankfurter,4804
12449,whole milk,4804
12450,specialty fat,4805
12451,condensed milk,4805
12452,other vegetables,4806
12453,pip fruit,4806
12454,whole milk,4807
12455,hamburger meat,4807
12456,newspapers,4807
12457,brown bread,4808
12458,margarine,4808
12459,chocolate,4808
12460,fruit/vegetable juice,4808
12461,grapes,4809
12462,canned fish,4809
12463,pip fruit,4810
12464,canned beer,4810
12465,ham,4811
12466,roll products ,4811
12467,brown bread,4811
12468,meat,4812
12469,domestic eggs,4812
12470,packaged fruit/vegetables,4812
12471,whole milk,4813
12472,other vegetables,4813
12473,margarine,4814
12474,root vegetables,4814
12475,rolls/buns,4815
12476,chicken,4815
12477,sausage,4816
12478,specialty fat,4816
12479,tropical fruit,4817
12480,pip fruit,4817
12481,rolls/buns,4818
12482,long life bakery product,4818
12483,root vegetables,4818
12484,shopping bags,4819
12485,salty snack,4819
12486,house keeping products,4819
12487,cereals,4820
12488,bottled water,4820
12489,other vegetables,4821
12490,candy,4821
12491,napkins,4821
12492,pork,4822
12493,shopping bags,4822
12494,pip fruit,4823
12495,chewing gum,4823
12496,sugar,4824
12497,bottled beer,4824
12498,rolls/buns,4825
12499,pip fruit,4825
12500,rolls/buns,4825
12501,rolls/buns,4825
12502,whole milk,4826
12503,whipped/sour cream,4826
12504,ham,4827
12505,tropical fruit,4827
12506,frankfurter,4828
12507,rolls/buns,4828
12508,whole milk,4829
12509,specialty fat,4829
12510,chocolate,4830
12511,citrus fruit,4830
12512,bottled beer,4830
12513,bottled water,4830
12514,red/blush wine,4830
12515,root vegetables,4831
12516,ice cream,4831
12517,rolls/buns,4832
12518,mayonnaise,4832
12519,rolls/buns,4833
12520,root vegetables,4833
12521,rolls/buns,4834
12522,nuts/prunes,4834
12523,pastry,4834
12524,fruit/vegetable juice,4834
12525,frankfurter,4835
12526,pip fruit,4835
12527,domestic eggs,4836
12528,other vegetables,4836
12529,brown bread,4837
12530,shopping bags,4837
12531,root vegetables,4838
12532,butter,4838
12533,specialty bar,4838
12534,domestic eggs,4838
12535,domestic eggs,4839
12536,roll products ,4839
12537,oil,4839
12538,hard cheese,4840
12539,Instant food products,4840
12540,beef,4841
12541,newspapers,4841
12542,misc. beverages,4841
12543,soda,4842
12544,margarine,4842
12545,root vegetables,4843
12546,fruit/vegetable juice,4843
12547,citrus fruit,4844
12548,napkins,4844
12549,root vegetables,4845
12550,yogurt,4845
12551,chicken,4846
12552,domestic eggs,4846
12553,yogurt,4847
12554,shopping bags,4847
12555,cake bar,4847
12556,yogurt,4847
12557,turkey,4848
12558,newspapers,4848
12559,frankfurter,4849
12560,long life bakery product,4849
12561,pork,4850
12562,fruit/vegetable juice,4850
12563,pip fruit,4851
12564,other vegetables,4851
12565,flour,4851
12566,sausage,4852
12567,white wine,4852
12568,hygiene articles,4852
12569,whole milk,4853
12570,yogurt,4853
12571,yogurt,4854
12572,pastry,4854
12573,waffles,4854
12574,organic sausage,4855
12575,bottled water,4855
12576,yogurt,4856
12577,domestic eggs,4856
12578,other vegetables,4857
12579,whole milk,4857
12580,beef,4858
12581,hair spray,4858
12582,packaged fruit/vegetables,4859
12583,white wine,4859
12584,decalcifier,4860
12585,grapes,4860
12586,bottled water,4861
12587,whole milk,4861
12588,canned beer,4862
12589,cream cheese ,4862
12590,tropical fruit,4863
12591,shopping bags,4863
12592,coffee,4864
12593,whole milk,4864
12594,mustard,4864
12595,bottled water,4865
12596,fruit/vegetable juice,4865
12597,rolls/buns,4866
12598,grapes,4866
12599,shopping bags,4866
12600,whole milk,4867
12601,white bread,4867
12602,newspapers,4867
12603,cream cheese ,4868
12604,shopping bags,4868
12605,shopping bags,4868
12606,tropical fruit,4869
12607,shopping bags,4869
12608,whole milk,4870
12609,grapes,4870
12610,root vegetables,4870
12611,shopping bags,4870
12612,fruit/vegetable juice,4871
12613,soft cheese,4871
12614,frankfurter,4872
12615,hygiene articles,4872
12616,bottled beer,4872
12617,canned beer,4873
12618,berries,4873
12619,cream cheese ,4874
12620,yogurt,4874
12621,bottled beer,4874
12622,bottled beer,4874
12623,yogurt,4875
12624,yogurt,4875
12625,whole milk,4876
12626,yogurt,4876
12627,domestic eggs,4876
12628,newspapers,4876
12629,citrus fruit,4877
12630,yogurt,4877
12631,whole milk,4878
12632,frozen meals,4878
12633,shopping bags,4878
12634,whole milk,4878
12635,chicken,4879
12636,frozen vegetables,4879
12637,mustard,4880
12638,shopping bags,4880
12639,shopping bags,4880
12640,whole milk,4881
12641,yogurt,4881
12642,dessert,4882
12643,long life bakery product,4882
12644,berries,4882
12645,sausage,4882
12646,grapes,4882
12647,frozen meals,4882
12648,candy,4882
12649,soda,4882
12650,root vegetables,4883
12651,instant coffee,4883
12652,root vegetables,4883
12653,pastry,4884
12654,canned beer,4884
12655,sausage,4885
12656,other vegetables,4885
12657,bottled water,4886
12658,other vegetables,4886
12659,light bulbs,4886
12660,citrus fruit,4887
12661,pot plants,4887
12662,pot plants,4887
12663,soda,4888
12664,pastry,4888
12665,chocolate,4889
12666,oil,4889
12667,domestic eggs,4889
12668,fruit/vegetable juice,4889
12669,frozen vegetables,4889
12670,rolls/buns,4889
12671,pip fruit,4890
12672,pastry,4890
12673,other vegetables,4891
12674,red/blush wine,4891
12675,other vegetables,4892
12676,canned beer,4892
12677,frankfurter,4893
12678,red/blush wine,4893
12679,other vegetables,4893
12680,other vegetables,4894
12681,dishes,4894
12682,berries,4895
12683,pastry,4895
12684,shopping bags,4895
12685,whole milk,4896
12686,candy,4896
12687,oil,4897
12688,other vegetables,4897
12689,citrus fruit,4898
12690,yogurt,4898
12691,pork,4899
12692,yogurt,4899
12693,whipped/sour cream,4900
12694,whole milk,4900
12695,hamburger meat,4901
12696,newspapers,4901
12697,onions,4902
12698,other vegetables,4902
12699,rolls/buns,4903
12700,shopping bags,4903
12701,chicken,4904
12702,roll products ,4904
12703,nut snack,4905
12704,bottled beer,4905
12705,turkey,4906
12706,other vegetables,4906
12707,tea,4907
12708,beverages,4907
12709,canned beer,4908
12710,tropical fruit,4908
12711,bottled beer,4909
12712,pip fruit,4909
12713,shopping bags,4910
12714,rice,4910
12715,frozen fish,4911
12716,whipped/sour cream,4911
12717,other vegetables,4912
12718,citrus fruit,4912
12719,root vegetables,4912
12720,whipped/sour cream,4912
12721,beef,4913
12722,baking powder,4913
12723,whole milk,4914
12724,meat,4914
12725,yogurt,4914
12726,yogurt,4914
12727,yogurt,4914
12728,cream cheese ,4915
12729,whole milk,4915
12730,margarine,4916
12731,yogurt,4916
12732,newspapers,4917
12733,dishes,4917
12734,tropical fruit,4918
12735,flour,4918
12736,yogurt,4919
12737,grapes,4919
12738,pip fruit,4920
12739,chocolate,4920
12740,sausage,4921
12741,whole milk,4921
12742,tropical fruit,4922
12743,bottled beer,4922
12744,domestic eggs,4922
12745,rolls/buns,4922
12746,long life bakery product,4922
12747,other vegetables,4922
12748,skin care,4922
12749,whipped/sour cream,4923
12750,other vegetables,4923
12751,pip fruit,4924
12752,cake bar,4924
12753,sweet spreads,4925
12754,newspapers,4925
12755,sliced cheese,4926
12756,napkins,4926
12757,whole milk,4927
12758,newspapers,4927
12759,soda,4927
12760,whipped/sour cream,4927
12761,frankfurter,4928
12762,packaged fruit/vegetables,4928
12763,misc. beverages,4929
12764,soda,4929
12765,chicken,4930
12766,canned beer,4930
12767,onions,4931
12768,specialty chocolate,4931
12769,canned fruit,4931
12770,pastry,4932
12771,chocolate,4932
12772,flour,4932
12773,pip fruit,4933
12774,soda,4933
12775,jam,4933
12776,whole milk,4934
12777,long life bakery product,4934
12778,rolls/buns,4935
12779,margarine,4935
12780,fruit/vegetable juice,4936
12781,pastry,4936
12782,pork,4937
12783,whipped/sour cream,4937
12784,citrus fruit,4938
12785,whole milk,4938
12786,UHT/milk,4938
12787,pork,4939
12788,beverages,4939
12789,misc. beverages,4939
12790,chewing gum,4939
12791,pork,4940
12792,bottled water,4940
12793,chicken,4941
12794,pip fruit,4941
12795,bottled beer,4942
12796,butter,4942
12797,frankfurter,4943
12798,bottled beer,4943
12799,whipped/sour cream,4943
12800,margarine,4943
12801,bottled beer,4944
12802,grapes,4944
12803,candy,4944
12804,beef,4945
12805,frankfurter,4945
12806,other vegetables,4945
12807,brown bread,4945
12808,pastry,4946
12809,whipped/sour cream,4946
12810,misc. beverages,4947
12811,newspapers,4947
12812,sausage,4948
12813,processed cheese,4948
12814,whole milk,4949
12815,sugar,4949
12816,tropical fruit,4950
12817,sugar,4950
12818,citrus fruit,4951
12819,liquor,4951
12820,hygiene articles,4952
12821,shopping bags,4952
12822,sausage,4953
12823,yogurt,4953
12824,canned beer,4954
12825,tropical fruit,4954
12826,bottled beer,4954
12827,rolls/buns,4955
12828,bottled water,4955
12829,citrus fruit,4956
12830,other vegetables,4956
12831,bathroom cleaner,4957
12832,beverages,4957
12833,tropical fruit,4958
12834,root vegetables,4958
12835,rolls/buns,4958
12836,rolls/buns,4959
12837,soft cheese,4959
12838,seasonal products,4960
12839,flower (seeds),4960
12840,soda,4961
12841,salt,4961
12842,root vegetables,4962
12843,coffee,4962
12844,soda,4962
12845,yogurt,4963
12846,rolls/buns,4963
12847,whole milk,4964
12848,other vegetables,4964
12849,ice cream,4964
12850,soda,4965
12851,tropical fruit,4965
12852,other vegetables,4966
12853,sparkling wine,4966
12854,frozen meals,4966
12855,rolls/buns,4966
12856,chewing gum,4967
12857,other vegetables,4967
12858,organic sausage,4968
12859,specialty chocolate,4968
12860,other vegetables,4969
12861,shopping bags,4969
12862,salty snack,4969
12863,tropical fruit,4970
12864,whole milk,4970
12865,canned beer,4971
12866,sugar,4971
12867,rum,4971
12868,citrus fruit,4972
12869,waffles,4972
12870,whipped/sour cream,4973
12871,soda,4973
12872,hamburger meat,4974
12873,hard cheese,4974
12874,root vegetables,4975
12875,coffee,4975
12876,newspapers,4976
12877,white wine,4976
12878,photo/film,4977
12879,canned beer,4977
12880,salty snack,4977
12881,curd,4977
12882,curd,4977
12883,whole milk,4977
12884,hygiene articles,4977
12885,other vegetables,4978
12886,canned beer,4978
12887,ham,4979
12888,whole milk,4979
12889,sliced cheese,4979
12890,baking powder,4979
12891,whole milk,4980
12892,fruit/vegetable juice,4980
12893,bottled water,4981
12894,chocolate,4981
12895,brown bread,4982
12896,dishes,4982
12897,whole milk,4983
12898,rolls/buns,4983
12899,other vegetables,4984
12900,yogurt,4984
12901,frozen fish,4985
12902,beef,4985
12903,pip fruit,4986
12904,whole milk,4986
12905,sausage,4987
12906,berries,4987
12907,soda,4987
12908,yogurt,4987
12909,meat,4988
12910,yogurt,4988
12911,soda,4988
12912,red/blush wine,4988
12913,butter,4989
12914,whole milk,4989
12915,Instant food products,4990
12916,soda,4990
12917,frankfurter,4991
12918,UHT/milk,4991
12919,rolls/buns,4992
12920,shopping bags,4992
12921,root vegetables,4993
12922,beef,4993
12923,roll products ,4994
12924,toilet cleaner,4994
12925,root vegetables,4995
12926,bottled water,4995
12927,other vegetables,4996
12928,long life bakery product,4996
12929,whole milk,4997
12930,whipped/sour cream,4997
12931,soda,4997
12932,white bread,4998
12933,salty snack,4998
12934,candles,4999
12935,canned beer,4999
12936,sausage,5000
12937,beverages,5000
12938,canned beer,5001
12939,root vegetables,5001
12940,soda,5001
12941,pip fruit,5002
12942,onions,5002
12943,frozen fish,5002
12944,meat,5002
12945,semi/finished bread,5002
12946,root vegetables,5002
12947,bottled water,5002
12948,whipped/sour cream,5002
12949,ice cream,5003
12950,yogurt,5003
12951,ham,5004
12952,cream cheese ,5004
12953,other vegetables,5004
12954,oil,5004
12955,candy,5004
12956,bottled beer,5005
12957,frozen meals,5005
12958,whole milk,5005
12959,root vegetables,5005
12960,rolls/buns,5006
12961,napkins,5006
12962,newspapers,5006
12963,whipped/sour cream,5007
12964,candy,5007
12965,whole milk,5007
12966,frozen vegetables,5008
12967,flour,5008
12968,bottled beer,5009
12969,whole milk,5009
12970,other vegetables,5010
12971,newspapers,5010
12972,rolls/buns,5010
12973,specialty cheese,5011
12974,meat,5011
12975,cat food,5011
12976,bottled beer,5011
12977,newspapers,5011
12978,chicken,5012
12979,whole milk,5012
12980,whole milk,5012
12981,coffee,5012
12982,condensed milk,5013
12983,whole milk,5013
12984,liver loaf,5014
12985,fruit/vegetable juice,5014
12986,tropical fruit,5015
12987,specialty cheese,5015
12988,sausage,5016
12989,canned beer,5016
12990,soda,5017
12991,red/blush wine,5017
12992,whole milk,5018
12993,curd cheese,5018
12994,root vegetables,5018
12995,pastry,5018
12996,newspapers,5019
12997,frozen vegetables,5019
12998,long life bakery product,5019
12999,domestic eggs,5020
13000,pastry,5020
13001,pastry,5021
13002,yogurt,5021
13003,specialty bar,5022
13004,shopping bags,5022
13005,chocolate,5022
13006,citrus fruit,5023
13007,tropical fruit,5023
13008,root vegetables,5023
13009,soda,5023
13010,soda,5024
13011,red/blush wine,5024
13012,onions,5025
13013,domestic eggs,5025
13014,shopping bags,5025
13015,female sanitary products,5026
13016,dishes,5026
13017,liquor,5027
13018,dessert,5027
13019,waffles,5027
13020,ice cream,5028
13021,bottled beer,5028
13022,sausage,5029
13023,whole milk,5029
13024,yogurt,5030
13025,whole milk,5030
13026,other vegetables,5031
13027,canned fish,5031
13028,rolls/buns,5032
13029,tidbits,5032
13030,cleaner,5033
13031,shopping bags,5033
13032,pip fruit,5034
13033,rolls/buns,5034
13034,instant coffee,5035
13035,domestic eggs,5035
13036,sausage,5036
13037,pastry,5036
13038,tropical fruit,5037
13039,misc. beverages,5037
13040,dessert,5038
13041,shopping bags,5038
13042,soda,5039
13043,soda,5039
13044,canned beer,5040
13045,bottled water,5040
13046,other vegetables,5041
13047,coffee,5041
13048,soda,5042
13049,soda,5042
13050,cereals,5042
13051,beverages,5043
13052,rolls/buns,5043
13053,soups,5043
13054,white bread,5043
13055,soda,5044
13056,Instant food products,5044
13057,chocolate,5045
13058,yogurt,5045
13059,rolls/buns,5046
13060,domestic eggs,5046
13061,ice cream,5046
13062,pot plants,5046
13063,tropical fruit,5047
13064,bottled beer,5047
13065,canned beer,5048
13066,whipped/sour cream,5048
13067,whole milk,5049
13068,white bread,5049
13069,pip fruit,5050
13070,hamburger meat,5050
13071,butter,5050
13072,yogurt,5050
13073,beef,5051
13074,canned beer,5051
13075,pastry,5051
13076,whole milk,5051
13077,chicken,5052
13078,rolls/buns,5052
13079,chicken,5053
13080,rolls/buns,5053
13081,citrus fruit,5054
13082,butter milk,5054
13083,pip fruit,5055
13084,frozen vegetables,5055
13085,whipped/sour cream,5055
13086,whipped/sour cream,5055
13087,onions,5056
13088,specialty cheese,5056
13089,canned fish,5056
13090,soda,5057
13091,bottled beer,5057
13092,baking powder,5057
13093,tropical fruit,5058
13094,domestic eggs,5058
13095,waffles,5059
13096,shopping bags,5059
13097,soda,5059
13098,cream cheese ,5059
13099,bottled beer,5060
13100,frozen meals,5060
13101,fruit/vegetable juice,5061
13102,curd,5061
13103,UHT/milk,5062
13104,berries,5062
13105,waffles,5063
13106,chicken,5063
13107,hard cheese,5063
13108,dishes,5063
13109,root vegetables,5064
13110,shopping bags,5064
13111,frozen vegetables,5064
13112,whole milk,5065
13113,instant coffee,5065
13114,other vegetables,5066
13115,chocolate,5066
13116,pastry,5067
13117,whole milk,5067
13118,other vegetables,5067
13119,rolls/buns,5067
13120,soda,5068
13121,shopping bags,5068
13122,coffee,5068
13123,canned beer,5069
13124,margarine,5069
13125,rolls/buns,5070
13126,napkins,5070
13127,rolls/buns,5071
13128,other vegetables,5071
13129,tropical fruit,5072
13130,canned beer,5072
13131,light bulbs,5073
13132,whipped/sour cream,5073
13133,soda,5074
13134,other vegetables,5074
13135,other vegetables,5074
13136,soda,5074
13137,hard cheese,5075
13138,specialty bar,5075
13139,citrus fruit,5076
13140,frozen vegetables,5076
13141,onions,5077
13142,specialty bar,5077
13143,canned beer,5078
13144,bottled beer,5078
13145,misc. beverages,5079
13146,other vegetables,5079
13147,specialty chocolate,5079
13148,specialty chocolate,5080
13149,frankfurter,5080
13150,citrus fruit,5080
13151,candy,5080
13152,brown bread,5080
13153,rolls/buns,5081
13154,dessert,5081
13155,white bread,5082
13156,red/blush wine,5082
13157,beef,5083
13158,frozen meals,5083
13159,pastry,5083
13160,white wine,5083
13161,whipped/sour cream,5083
13162,beverages,5084
13163,candles,5084
13164,hamburger meat,5085
13165,whole milk,5085
13166,chicken,5086
13167,coffee,5086
13168,rolls/buns,5087
13169,white bread,5087
13170,whole milk,5088
13171,root vegetables,5088
13172,rolls/buns,5088
13173,yogurt,5088
13174,onions,5088
13175,coffee,5088
13176,napkins,5088
13177,UHT/milk,5088
13178,pip fruit,5089
13179,bottled water,5089
13180,bottled water,5089
13181,beef,5090
13182,margarine,5090
13183,sausage,5091
13184,yogurt,5091
13185,candles,5091
13186,rolls/buns,5092
13187,yogurt,5092
13188,newspapers,5092
13189,margarine,5092
13190,sausage,5093
13191,pork,5093
13192,pip fruit,5093
13193,other vegetables,5093
13194,hard cheese,5093
13195,hard cheese,5094
13196,waffles,5094
13197,misc. beverages,5094
13198,herbs,5095
13199,chewing gum,5095
13200,other vegetables,5096
13201,dish cleaner,5096
13202,frankfurter,5097
13203,pip fruit,5097
13204,pip fruit,5097
13205,whole milk,5097
13206,candy,5097
13207,UHT/milk,5098
13208,yogurt,5098
13209,pastry,5098
13210,UHT/milk,5098
13211,whole milk,5099
